indoors,created_at,session_id,floor,rssi_strength,gps_latitude,gps_longitude,gps_vertical_accuracy,gps_horizontal_accuracy,gps_course,gps_speed,baro_relative_altitude,baro_pressure,env_context,env_mean_bldg_floors,env_activity,city_name,country_name,magnet_x_mt,magnet_y_mt,magnet_z_mt,magnet_total
1,2017-03-07T15:04:15.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80920558690684,-73.95744299267744,10,1421.598650300644,-1,-1,-2.056685447692871,101.2461547851562,,0-2,walking,new york,united states,22.00477600097656,336.7623596191406,-650.712890625,733.0213933089864
1,2017-03-07T15:04:16.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81026803439681,-73.95821815680959,10,1414,-1,-1,-2.078316688537598,101.2464141845703,,0-2,walking,new york,united states,-33.61392211914062,364.5201416015625,-671.4215698242188,764.7298567590212
1,2017-03-07T15:04:17.995Z,2017-03-07T15:03:37.993Z,0,-99,40.81026803439681,-73.95821815680959,10,1414,-1,-1,-2.078316688537598,101.2464141845703,,0-2,walking,new york,united states,-35.65242004394531,352.0730895996094,-661.0546875,749.8132136345206
1,2017-03-07T15:04:18.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81026803439681,-73.95821815680959,10,1414,-1,-1,-2.052157878875732,101.2461013793945,,0-2,walking,new york,united states,-39.6416015625,345.5685119628906,-669.9163818359375,754.8357514630849
1,2017-03-07T15:04:19.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81026803439681,-73.95821815680959,10,1414,-1,-1,-2.052157878875732,101.2461013793945,,0-2,walking,new york,united states,-46.46815490722656,344.6960754394531,-670.4119873046875,755.2661163892259
1,2017-03-07T15:04:20.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.088881015777588,101.2465362548828,,0-2,walking,new york,united states,-43.38829040527344,346.331298828125,-665.5945434570312,751.561047801203
1,2017-03-07T15:04:21.995Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.193012237548828,101.2477874755859,,0-2,walking,new york,united states,-44.06370544433594,346.1842346191406,-665.9739379882812,751.8686191855227
1,2017-03-07T15:04:22.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.297142028808594,101.2490386962891,,0-2,walking,new york,united states,-43.61422729492188,345.8824768066406,-666.1199951171875,751.8329179274816
1,2017-03-07T15:04:23.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.297142028808594,101.2490386962891,,0-2,walking,new york,united states,-43.31437683105469,345.5058898925781,-665.2919311523438,750.9086554615947
1,2017-03-07T15:04:24.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.297142028808594,101.2490386962891,,0-2,walking,new york,united states,-43.08926391601562,345.5048522949219,-665.0653686523438,750.6944999164691
1,2017-03-07T15:04:25.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.288590431213379,101.2489395141602,,0-2,walking,new york,united states,-42.93911743164062,345.7294311523438,-665.4398803710938,751.1210566606604
1,2017-03-07T15:04:26.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.205588340759277,101.2479476928711,,0-2,walking,new york,united states,-43.089111328125,345.7300415039062,-665.44091796875,751.1308464045615
1,2017-03-07T15:04:27.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.205588340759277,101.2479476928711,,0-2,walking,new york,united states,-43.16427612304688,345.9558410644531,-666.4169921875,752.1038533181932
1,2017-03-07T15:04:28.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.206594467163086,101.2479553222656,,0-2,walking,new york,united states,-42.26449584960938,345.80224609375,-666.4103393554688,751.9762106694434
1,2017-03-07T15:04:29.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80916369937518,-73.95741402864989,10,1416.750524436213,-1,-1,-2.22772216796875,101.2482147216797,,0-2,walking,new york,united states,-42.339599609375,345.6524353027344,-666.1854858398438,751.7122782484412
